id	chr	pos	pvalue
2504	3	94468	0.745670844102278
2505	3	141491	0.545438625384122
2506	3	116195	0.28715929784812
2507	3	78077	0.701684688217938
2508	3	23481	0.331342777470127
2509	3	196590	0.0763062483165413
2510	3	170304	0.365331256994978
2511	3	84944	0.871591621544212
2512	3	17635	0.0983979029115289
2513	3	183426	0.783134463476017
2514	3	180381	0.412206755252555
2515	3	174379	0.76626512198709
2516	3	64123	0.727709736907855
2517	3	164867	0.122345838462934
2518	3	16900	0.663285507587716
2519	3	198131	0.787998279556632
2520	3	128660	0.384250432718545
2521	3	88216	0.164421972818673
2522	3	66468	0.478108181618154
2523	3	99509	0.715754314092919
2524	3	40256	0.101778980344534
2525	3	188762	0.261300448793918
2526	3	13912	0.949843215290457
2527	3	181670	0.0400713714770973
2528	3	98300	0.516815967625007
2529	3	189339	0.209583720890805
2530	3	37220	0.999586537480354
2531	3	43176	0.409885524073616
2532	3	176585	0.241960823303089
2533	3	30765	0.0960681666620076
2534	3	17292	0.756961375009269
2535	3	27623	0.0111416464205831
2536	3	128111	0.16919695562683
2537	3	64874	0.324289575219154
2538	3	132514	0.363213047850877
2539	3	140797	0.664980598958209
2540	3	23235	0.432551940437406
2541	3	17391	0.25193385174498
2542	3	90974	0.221436556428671
2543	3	23910	0.892609498463571
2544	3	144879	0.941284133819863
2545	3	36398	0.560704695759341
2546	3	171369	0.404525257181376
2547	3	181798	0.103890505153686
2548	3	194417	0.0538538030814379
2549	3	40453	0.607407348696142
2550	3	73720	0.428953518625349
2551	3	16439	0.421377694932744
2552	3	193143	0.374725753674284
2553	3	147781	0.370380937121809
2554	3	132573	0.156048707664013
2555	3	60368	0.825648352503777
2556	3	116679	0.879386553075165
2557	3	160002	0.247336477739736
2558	3	68511	0.15254846890457
2559	3	86932	0.784212582977489
2560	3	81524	0.401999176247045
2561	3	20661	0.755219153361395
2562	3	144779	0.499676910927519
2563	3	32479	0.592186291934922
2564	3	11276	0.728503926889971
2565	3	121512	0.57644145283848
2566	3	124385	0.941517804050818
2567	3	54734	0.105051468126476
2568	3	198487	0.863600414246321
2569	3	60878	0.327996982494369
2570	3	13739	0.136514466023073
2571	3	69703	0.990162694361061
2572	3	106667	0.577642434742302
2573	3	93150	0.22799194441177
2574	3	24976	0.435427978402004
2575	3	197664	0.852085479535162
2576	3	158752	0.562047865707427
2577	3	164952	0.539615570334718
2578	3	122933	0.939710275968537
2579	3	15287	0.133417617063969
2580	3	91521	0.220331092365086
2581	3	197561	0.348159572808072
2582	3	199514	0.191982714226469
2583	3	145458	0.877531047677621
2584	3	94386	0.364590020151809
2585	3	155385	0.302068449091166
2586	3	73959	0.280822980916128
2587	3	31767	0.849084430607036
2588	3	94648	0.267538168700412
2589	3	166989	0.956505189184099
2590	3	168704	0.24973835865967
2591	3	175684	0.469312619650736
2592	3	3716	0.247875858331099
2593	3	179215	0.112394830444828
2594	3	2450	0.978231542510912
2595	3	50909	0.532642776845023
2596	3	42732	0.793832380324602
2597	3	156111	0.619702401338145
2598	3	76898	0.983854347839952
2599	3	98839	0.101007654564455
2600	3	18349	0.371956258779392
2601	3	1479	0.5244171153754
2602	3	198363	0.977278602775186
2603	3	102501	0.148024400696158
2604	3	91803	0.621287437621504
2605	3	150866	0.350821895524859
2606	3	34967	0.787213510368019
2607	3	73892	0.933185720350593
2608	3	17634	0.983383023645729
2609	3	149942	0.66409631120041
2610	3	108883	0.211317832348868
2611	3	150348	0.107777251396328
2612	3	194719	0.501948903780431
2613	3	152387	0.221762077184394
2614	3	139718	0.692866505822167
2615	3	162047	0.612792218104005
2616	3	194579	0.368798730894923
2617	3	160907	0.205740656005219
2618	3	154199	0.387440492631868
2619	3	166324	0.517334627220407
2620	3	108836	0.245318298693746
2621	3	12969	0.254696414340287
2622	3	55366	0.145203453488648
2623	3	66964	0.716932599199936
2624	3	162119	0.760164669482037
2625	3	11561	0.0925174572039396
2626	3	160551	0.575786168919876
2627	3	5944	0.174451429862529
2628	3	113044	0.325953533872962
2629	3	34165	0.340570648899302
2630	3	109868	0.296634003287181
2631	3	178173	0.695937122451141
2632	3	96191	0.80889255553484
2633	3	161065	0.606003159657121
2634	3	108901	0.0322926507797092
2635	3	58431	0.327114114770666
2636	3	98821	0.286512420279905
2637	3	79137	0.446095867780969
2638	3	189656	0.904443672159687
2639	3	163213	0.366148289758712
2640	3	4566	0.552379603497684
2641	3	77626	0.437694784253836
2642	3	103282	0.963466065004468
2643	3	141691	0.989265221403912
2644	3	138600	0.145276213530451
2645	3	58213	0.249795140931383
2646	3	149367	0.295561869861558
2647	3	111634	0.667480663629249
2648	3	108968	0.791880939621478
2649	3	16625	0.570818323874846
2650	3	100196	0.348735032835975
2651	3	60895	0.347689687972888
2652	3	198564	0.512377539183944
2653	3	185717	0.293941187905148
2654	3	88233	0.987750073894858
2655	3	57353	0.406527896877378
2656	3	90692	0.666193581186235
2657	3	78859	0.734070924809203
2658	3	102093	0.678430162835866
2659	3	156777	0.523643282009289
2660	3	115449	0.446565116755664
2661	3	64117	0.226981255225837
2662	3	149807	0.370462713297457
2663	3	41897	0.773610803298652
2664	3	168156	0.39274331391789
2665	3	185271	0.0536997050512582
2666	3	136977	0.155768540222198
2667	3	105437	0.492787607479841
2668	3	120623	0.167970012174919
2669	3	64029	0.574730338994414
2670	3	181881	0.910085537703708
2671	3	110301	0.546065434347838
2672	3	118386	0.46493177418597
2673	3	83038	0.703825875651091
2674	3	74195	0.375593369361013
2675	3	123015	0.20833066245541
2676	3	44491	0.257670144783333
2677	3	1184	0.242599847726524
2678	3	172660	0.313715444179252
2679	3	60501	0.212209928547964
2680	3	150616	0.571360343368724
2681	3	73908	0.553524586604908
2682	3	26893	0.834366473834962
2683	3	184769	0.248353756964207
2684	3	181173	0.643366167554632
2685	3	167769	0.822043164400384
2686	3	29467	0.486680690897629
2687	3	119922	0.0984622100368142
2688	3	129652	0.767218801891431
2689	3	124661	0.976068835705519
2690	3	49848	0.907360947458073
2691	3	172612	0.543070929823443
2692	3	25213	0.035764891654253
2693	3	28497	0.70348866446875
2694	3	101009	0.383838470792398
2695	3	52456	0.22329085576348
2696	3	82562	0.905195459257811
2697	3	12124	0.205884588416666
2698	3	173531	0.8007182686124
2699	3	131988	0.384328032378107
2700	3	26385	0.26421856530942
2701	3	170770	0.748651668895036
2702	3	128697	0.799822659231722
2703	3	87044	0.399359019473195
2704	3	97531	0.61512736720033
2705	3	94354	0.799969313666224
2706	3	102911	0.173708114074543
2707	3	185250	0.539770850911736
2708	3	112448	0.560470266267657
2709	3	125078	0.627561822067946
2710	3	32125	0.638117359485477
2711	3	152783	0.28759589092806
2712	3	111981	0.428486685501412
2713	3	83264	0.701880000531673
2714	3	43286	0.628903593635187
2715	3	59809	0.48101458651945
2716	3	198164	0.716552095720544
2717	3	54477	0.857712937518954
2718	3	104194	0.519086740911007
2719	3	69906	0.242035010131076
2720	3	193276	0.72201611683704
2721	3	196171	0.35861182725057
2722	3	125824	0.525219992268831
2723	3	18599	0.130925899138674
2724	3	120255	0.49229404120706
2725	3	51929	0.0797456370200962
2726	3	189000	0.0289686596952379
2727	3	115147	0.0305645482148975
2728	3	77051	0.807704054517671
2729	3	123272	0.0784405274316669
2730	3	38411	0.42076288163662
2731	3	40441	0.658686495153233
2732	3	126062	0.333370308624581
2733	3	142974	0.974103982793167
2734	3	97353	0.761792436009273
2735	3	24244	0.547383149387315
2736	3	187705	0.729118150891736
2737	3	117356	0.92699473281391
2738	3	62822	0.215531966416165
2739	3	188963	0.354771961690858
2740	3	167320	0.44342765561305
2741	3	197396	0.213410367025062
2742	3	189644	0.611549955559894
2743	3	99979	0.138336238916963
2744	3	7071	0.445450458209962
2745	3	178772	0.0344308123458177
2746	3	29247	0.259316390147433
2747	3	147317	0.71968437707983
2748	3	154554	0.765608663437888
2749	3	17244	0.428690906148404
2750	3	125664	0.954313272377476
2751	3	177272	0.935595310525969
2752	3	186010	0.34177980851382
2753	3	141893	0.186016127234325
2754	3	178558	0.298253986751661
2755	3	134731	0.423077736748382
2756	3	13513	0.416396559914574
2757	3	47204	0.206484177848324
2758	3	193486	0.102411855012178
2759	3	186639	0.778366454644129
2760	3	188124	0.675022711977363
2761	3	101957	0.764365298207849
2762	3	142279	0.782779407454655
2763	3	73545	0.522416275693104
2764	3	85070	0.44486857810989
2765	3	129506	0.131173036061227
2766	3	129573	0.867599351331592
2767	3	181854	0.615442543523386
2768	3	43567	0.403936776099727
2769	3	107036	0.180215849541128
2770	3	7444	0.683670370839536
2771	3	191521	0.457368247909471
2772	3	73260	0.644683860009536
2773	3	108345	0.379719999385998
2774	3	69327	0.00574914552271366
2775	3	51232	0.828516522422433
2776	3	138671	0.0674388613551855
2777	3	69477	0.759826987050474
2778	3	99110	0.523823614930734
2779	3	15295	0.535998228238896
2780	3	167224	0.127821582835168
2781	3	52605	0.778735971311107
2782	3	30154	0.920229055220261
2783	3	148210	0.504926067544147
2784	3	79316	0.260997628094628
2785	3	150987	0.556660554138944
2786	3	107471	0.34858631901443
2787	3	183863	0.828744389349595
2788	3	144958	0.819902091752738
2789	3	78170	0.415168980835006
2790	3	76805	0.507341080112383
2791	3	85734	0.759729525772855
2792	3	80142	0.276755910133943
2793	3	148486	0.0326167226303369
2794	3	29688	0.0998648647218943
2795	3	181176	0.964042644016445
2796	3	119070	0.0912840953096747
2797	3	149775	0.675167925190181
2798	3	93097	0.121045129839331
2799	3	121651	0.948990195756778
2800	3	48104	0.497029350604862
2801	3	104793	0.231139847543091
2802	3	56742	0.576456716749817
2803	3	119331	0.113726679468527
2804	3	69703	0.705832640174776
2805	3	196628	0.964491197140887
2806	3	165041	0.699126237770543
2807	3	13598	0.374837483046576
2808	3	173273	0.160466525703669
2809	3	120929	0.489638603758067
2810	3	152617	0.513691429747269
2811	3	166549	0.209874286781996
2812	3	15125	0.842587013961747
2813	3	156215	0.00422062026336789
2814	3	115241	0.244587156688794
2815	3	145305	0.361991553101689
2816	3	45355	0.579454709077254
2817	3	192015	0.239076131489128
2818	3	19737	0.709791870322078
2819	3	188033	0.840958704473451
2820	3	102464	0.321873312117532
2821	3	24152	0.479340062709525
2822	3	152345	0.142697582952678
2823	3	121043	0.0971133238635957
2824	3	100454	0.107670915545896
2825	3	148525	0.215315434150398
2826	3	158197	0.0185524066910148
2827	3	53941	0.542717220261693
2828	3	141119	0.728948893025517
2829	3	43858	0.730542622273788
2830	3	94539	0.85253601311706
2831	3	74833	0.201806388795376
2832	3	25038	0.154463368700817
2833	3	129057	0.400082651758566
2834	3	19393	0.85887697711587
2835	3	20968	0.843167674960569
2836	3	174479	0.0318744396790862
2837	3	28996	0.652467577019706
2838	3	19860	0.788271092576906
2839	3	113360	0.258980118436739
2840	3	161003	0.44195827562362
2841	3	57054	0.979137683520094
2842	3	191844	0.800801362143829
2843	3	66691	0.0128926462493837
2844	3	90662	0.207461437443271
2845	3	64974	0.0011167332995683
2846	3	91016	0.92075030785054
2847	3	167016	0.85393692436628
2848	3	118202	0.831068656640127
2849	3	3870	0.956137318396941
2850	3	3517	0.703963452717289
2851	3	194833	0.783600561786443
2852	3	49238	0.992999039124697
2853	3	136266	0.416793188545853
2854	3	104233	0.239133006427437
2855	3	175287	0.160161369713023
2856	3	27179	0.472800531424582
2857	3	196278	0.936254686443135
2858	3	105639	0.844136984087527
2859	3	186990	0.283470677444711
2860	3	127910	0.265268516959623
2861	3	96670	0.301071066875011
2862	3	140358	0.483848479110748
2863	3	7410	0.31748893391341
2864	3	71555	0.806627211393788
2865	3	105521	0.6917560310103
2866	3	85700	0.996086976490915
2867	3	35729	0.138029866386205
2868	3	30413	0.20908574317582
2869	3	105488	0.399010870140046
2870	3	100784	0.40619135950692
2871	3	60521	0.969446957809851
2872	3	95540	0.453277221880853
2873	3	2629	0.686264870455489
2874	3	147285	0.098719879752025
2875	3	92280	0.00218098307959735
2876	3	178350	0.0684695120435208
2877	3	113470	0.0444614284206182
2878	3	138832	0.494575180811808
2879	3	183644	0.297021444188431
2880	3	44244	0.370521204080433
2881	3	183308	0.491637751692906
2882	3	33028	0.946749960305169
2883	3	73758	0.488834535237402
2884	3	142415	0.233556385384873
2885	3	191521	0.578914744779468
2886	3	131057	0.47430346836336
2887	3	89906	0.63577047502622
2888	3	15067	0.523963615531102
2889	3	6568	0.176506239222363
2890	3	147095	0.527458314085379
2891	3	95198	0.253648672020063
2892	3	13360	0.119582927552983
2893	3	148387	0.480523229110986
2894	3	46550	0.584078151267022
2895	3	23622	0.757253384683281
2896	3	173384	0.240358881186694
2897	3	153615	0.57104206434451
2898	3	160658	0.214472085237503
2899	3	43712	0.792577463202178
2900	3	130098	0.749225419480354
2901	3	41785	0.167730494169518
2902	3	59594	0.090775475371629
2903	3	111164	0.289122136542574
2904	3	160209	0.188298336230218
2905	3	36193	0.505156386643648
2906	3	42293	0.902949700830504
2907	3	164627	0.509125038515776
2908	3	115890	0.624554542591795
2909	3	29882	0.977250657277182
2910	3	22463	0.696009390754625
2911	3	44402	0.246541779953986
2912	3	82958	0.43440313776955
2913	3	146595	0.17411602451466
2914	3	6090	0.100571624236181
2915	3	141416	0.0268719592131674
2916	3	145495	0.112548634642735
2917	3	195054	0.220720269018784
2918	3	194952	0.828580290079117
2919	3	35306	0.619403241435066
2920	3	117584	0.101881458656862
2921	3	75666	0.579871925059706
2922	3	198405	0.665309666423127
2923	3	138663	0.147909948369488
2924	3	135135	0.269684392027557
2925	3	170552	0.178071781760082
2926	3	152621	0.451865221606568
2927	3	127446	0.362275916850194
2928	3	32276	0.877706258557737
2929	3	88196	0.268433000193909
2930	3	107788	0.582788068801165
2931	3	164351	0.356376243755221
2932	3	119853	0.338973013684154
2933	3	36270	0.624776042997837
2934	3	109180	0.628362060757354
2935	3	29459	0.575471849646419
2936	3	64705	0.187761406414211
2937	3	178845	0.335979881230742
2938	3	137601	0.579576643649489
2939	3	171258	0.509236501529813
2940	3	39927	0.816955297254026
2941	3	190629	0.579244192223996
2942	3	136365	0.114883070113137
2943	3	180097	0.49684994504787
2944	3	52960	0.00618365895934403
2945	3	171966	0.123324198648334
2946	3	13145	0.913630954455584
2947	3	65571	0.828589899232611
2948	3	92101	0.547818398568779
2949	3	165611	0.3829934168607
2950	3	14466	0.902873546350747
2951	3	79381	0.822694203117862
2952	3	195766	0.827700960682705
2953	3	147883	0.2769036043901
2954	3	59742	0.835789982229471
2955	3	68939	0.774326074402779
2956	3	76878	0.212935846066102
2957	3	106994	0.683718388900161
2958	3	87319	0.318616311531514
2959	3	123064	0.985094632022083
2960	3	40225	0.309172134380788
2961	3	88708	0.396883794339374
2962	3	47511	0.25151815242134
2963	3	7638	0.351494921371341
2964	3	183377	0.761333242058754
2965	3	29457	0.205081772524863
2966	3	138903	0.635815161745995
2967	3	145569	0.740703228162602
2968	3	129998	0.562298405217007
2969	3	135591	0.626641502371058
2970	3	166396	0.430077255005017
2971	3	142956	0.232146735070273
2972	3	36476	0.0860874929931015
2973	3	133992	0.718891127966344
2974	3	183875	0.261182099813595
2975	3	26117	0.742945861071348
2976	3	101953	0.379373633535579
2977	3	78884	0.521788574289531
2978	3	136593	0.581735833315179
2979	3	110834	0.735032348660752
2980	3	178267	0.669094898970798
2981	3	168461	0.731700684642419
2982	3	186272	0.638397382339463
2983	3	58594	0.920236639911309
2984	3	74254	0.415689260233194
2985	3	92706	0.200209494214505
2986	3	36887	0.346375892637298
2987	3	29813	0.679640715243295
2988	3	171386	0.82745797955431
2989	3	160228	0.451518058544025
2990	3	153568	0.374997198116034
2991	3	99976	0.351686808280647
2992	3	136846	0.2375353788957
2993	3	63298	0.399234233889729
2994	3	94283	0.934688752517104
2995	3	167425	0.556926334276795
2996	3	51442	0.291918883565813
2997	3	143669	0.250785187119618
2998	3	92410	0.34547799336724
2999	3	144692	0.453247617464513
3000	3	105533	1e-07
3001	4	116834	0.419642521766946
3002	4	163898	0.487148750107735
3003	4	52299	0.0629104047548026
3004	4	161357	0.109015825437382
3005	4	156891	0.216537923552096
3006	4	340	0.287629483966157
3007	4	84134	0.0613041075412184
3008	4	93371	0.542447203537449
3009	4	95210	0.007956946734339
3010	4	20623	0.212900635320693
3011	4	80858	0.425335189094767
3012	4	23605	0.530193855985999
3013	4	36882	0.104006710462272
3014	4	169059	0.0485405104700476
3015	4	100282	0.959321253234521
3016	4	12309	0.804648676887155
3017	4	118939	0.848171971505508
3018	4	28572	0.265968712745234
3019	4	76270	0.203139996388927
3020	4	124464	0.039112315280363
3021	4	84937	0.727164172800258
3022	4	151391	0.869930632878095
3023	4	138412	0.389442316489294
3024	4	70628	0.730119181796908
3025	4	76052	0.355404853820801
3026	4	128332	0.652408377965912
3027	4	21127	0.129785049706697
3028	4	136559	0.994777964428067
3029	4	137779	0.255227047251537
3030	4	34019	0.0389698585495353
3031	4	124320	0.645114767365158
3032	4	97451	0.636142259463668
3033	4	50961	0.415098966564983
3034	4	137238	0.952223440865055
3035	4	20794	0.305980141973123
3036	4	110582	0.0305651114322245
3037	4	119315	0.50981657137163
3038	4	58634	0.433047760045156
3039	4	152873	0.78100873529911
3040	4	92217	0.733088407665491
3041	4	167628	0.291595193324611
3042	4	58817	0.26121467910707
3043	4	3769	0.623711142456159
3044	4	67694	0.22581441141665
3045	4	169513	0.787124873604625
3046	4	139560	0.388691635802388
3047	4	86941	0.546659153653309
3048	4	112021	0.132539812708274
3049	4	3108	0.950421776156873
3050	4	150705	0.659022175241262
3051	4	108726	0.296189585700631
3052	4	117939	0.274698600405827
3053	4	109283	0.822816070634872
3054	4	127410	0.847684898879379
3055	4	117271	0.0465863866265863
3056	4	112708	0.173005774151534
3057	4	24066	0.600715082371607
3058	4	26237	0.106923984596506
3059	4	144097	0.104068076936528
3060	4	59629	0.0549884086940438
3061	4	57327	0.749318461166695
3062	4	68354	0.755788938840851
3063	4	65850	0.570426451973617
3064	4	26633	0.603879583533853
3065	4	135120	0.568833846366033
3066	4	6775	0.529256501467898
3067	4	1304	0.805904902284965
3068	4	125367	0.304421138949692
3069	4	115390	0.422755306819454
3070	4	30836	0.331620051292703
3071	4	11717	0.103051005164161
3072	4	85908	0.537825798150152
3073	4	50574	0.935820661019534
3074	4	84847	0.548163599800318
3075	4	47544	0.0839004323352128
3076	4	143956	0.480369626777247
3077	4	154216	0.383222999749705
3078	4	103468	0.638357807416469
3079	4	15223	0.465655251638964
3080	4	21683	0.337258108658716
3081	4	67160	0.925950071075931
3082	4	40557	0.765554805519059
3083	4	16899	0.566929166670889
3084	4	162935	0.579036822309718
3085	4	8571	0.896551159676164
3086	4	105026	0.56427666451782
3087	4	129411	0.367330546723679
3088	4	75315	0.651417986722663
3089	4	95148	0.446519882883877
3090	4	157208	0.86707974690944
3091	4	169904	0.752457222668454
3092	4	154403	0.975515702506527
3093	4	169578	0.664085728349164
3094	4	35590	0.436290699755773
3095	4	52452	0.154355786275119
3096	4	83118	0.254450221545994
3097	4	92627	0.274519973434508
3098	4	3450	0.691773726372048
3099	4	67662	0.17465486866422
3100	4	53765	0.740204450441524
3101	4	61407	0.196077480679378
3102	4	4721	0.103406268637627
3103	4	114100	0.192926049465314
3104	4	136393	0.396044292487204
3105	4	131770	0.80294394842349
3106	4	168428	0.560277227545157
3107	4	48554	0.863290919689462
3108	4	125423	0.390451475046575
3109	4	10878	0.211178097408265
3110	4	170030	0.876457324717194
3111	4	59240	0.677743077743798
3112	4	96576	0.669145920313895
3113	4	60176	0.320648535387591
3114	4	153073	0.505083204479888
3115	4	74974	0.414650987600908
3116	4	89907	0.33560560666956
3117	4	113447	0.593704052269459
3118	4	173888	0.265079682460055
3119	4	36866	0.463925606803969
3120	4	164691	0.000634320778772235
3121	4	3171	0.88246676325798
3122	4	141005	0.277382062515244
3123	4	788	0.180050757713616
3124	4	77643	0.791106149088591
3125	4	132487	0.148966999957338
3126	4	128421	0.852731445804238
3127	4	48187	0.469493132084608
3128	4	117570	0.639850294217467
3129	4	118021	0.364393884083256
3130	4	72963	0.691258462611586
3131	4	43055	0.859316369518638
3132	4	59321	0.954349539242685
3133	4	32488	0.136374776484445
3134	4	146771	0.299548452487215
3135	4	75330	0.971241498133168
3136	4	59732	0.253491052892059
3137	4	151448	0.665130208013579
3138	4	147529	0.237233485095203
3139	4	11002	0.892320925369859
3140	4	7715	0.638463555602357
3141	4	9281	0.860652059782296
3142	4	106423	0.10512397880666
3143	4	92105	0.439297714503482
3144	4	71346	0.119769877288491
3145	4	50293	0.275413959287107
3146	4	20136	0.832737901480868
3147	4	172342	0.444543224293739
3148	4	16710	0.054073586827144
3149	4	110086	0.281218085438013
3150	4	171278	0.869578209007159
3151	4	38778	0.8464084349107
3152	4	118762	0.347846823045984
3153	4	49428	0.856586115434766
3154	4	174018	0.182564371963963
3155	4	168257	0.574883616296574
3156	4	153702	0.359630861319602
3157	4	48677	0.140116806374863
3158	4	75977	0.32177381683141
3159	4	5919	0.172587068518624
3160	4	154371	0.161913335323334
3161	4	93596	0.51252242946066
3162	4	128846	0.54949411097914
3163	4	157882	0.930773618631065
3164	4	93147	0.225395618472248
3165	4	102007	0.828980027930811
3166	4	147414	0.0920591962058097
3167	4	92124	0.446146425558254
3168	4	28033	0.697564498754218
3169	4	58741	0.488413360668346
3170	4	162223	0.214835586259142
3171	4	157926	0.938714469550177
3172	4	172967	0.619302568025887
3173	4	21155	0.0218426475767046
3174	4	129065	0.601548295468092
3175	4	35372	0.166280951583758
3176	4	134585	0.15407119365409
3177	4	86341	0.163962897611782
3178	4	125728	0.165158250369132
3179	4	50836	0.767402414232492
3180	4	114022	0.135183403501287
3181	4	25862	0.711634265491739
3182	4	79802	0.688990398077294
3183	4	52454	0.384117353474721
3184	4	157807	0.978742030449212
3185	4	129900	0.472636935068294
3186	4	1811	0.412838970543817
3187	4	131810	0.106657381169498
3188	4	52044	0.570053719216958
3189	4	122566	0.389944915194064
3190	4	70856	0.754203126067296
3191	4	44823	0.48798305937089
3192	4	40858	0.435410254634917
3193	4	123911	0.153343671467155
3194	4	29903	0.938122344436124
3195	4	47881	0.915369550464675
3196	4	128819	0.96527813677676
3197	4	11252	0.361565147526562
3198	4	107645	0.380037634866312
3199	4	76072	0.084066366776824
3200	4	165325	0.0538762351498008
3201	4	29300	0.337452834006399
3202	4	169665	0.456593995681033
3203	4	58928	0.40472946385853
3204	4	19435	0.962488333228976
3205	4	73776	0.529767643893138
3206	4	160594	0.0767732081003487
3207	4	143847	0.847397574223578
3208	4	53124	0.7677092095837
3209	4	158183	0.161360836820677
3210	4	144833	0.703057790640742
3211	4	60035	0.0632337799761444
3212	4	83291	0.283426201436669
3213	4	134282	0.960436983732507
3214	4	166510	0.647869199514389
3215	4	117082	0.573374735424295
3216	4	48526	0.604709274368361
3217	4	102705	0.0462526250630617
3218	4	5938	0.199329717084765
3219	4	168429	0.12909182230942
3220	4	24303	0.604393914574757
3221	4	131167	0.919217920629308
3222	4	99005	0.693467425182462
3223	4	84009	0.566940327174962
3224	4	21391	0.50847462262027
3225	4	103843	0.898368155350909
3226	4	87852	0.663366558030248
3227	4	7576	0.957403720123693
3228	4	86646	0.171475705923513
3229	4	27487	0.320512135513127
3230	4	76473	0.0862892789300531
3231	4	123838	0.252674182876945
3232	4	96859	0.600041529396549
3233	4	27566	0.613662505988032
3234	4	120523	0.949508283054456
3235	4	88333	0.518732544733211
3236	4	36560	0.619094449328259
3237	4	12285	0.314470639918
3238	4	58885	0.9233433958143
3239	4	52042	0.556423623580486
3240	4	43737	0.408743151929229
3241	4	104230	0.434319614898413
3242	4	39725	0.314597728662193
3243	4	89118	0.0202223227825016
3244	4	75514	0.732347074430436
3245	4	153237	0.284753443673253
3246	4	133924	0.368244914570823
3247	4	46379	0.844918513437733
3248	4	20928	0.926022079773247
3249	4	170835	0.756462275283411
3250	4	20799	0.425202085403726
3251	4	61668	0.960678261239082
3252	4	74854	0.583599619567394
3253	4	83675	0.838562238030136
3254	4	42252	0.0642797760665417
3255	4	91283	0.207623068243265
3256	4	57555	0.149525588611141
3257	4	86921	0.315290750004351
3258	4	58365	0.746676796581596
3259	4	133663	0.636666376609355
3260	4	4253	0.760090822353959
3261	4	64542	0.320002125110477
3262	4	133659	0.943783796159551
3263	4	94941	0.729118627728894
3264	4	110172	0.657298712991178
3265	4	47163	0.0824490652885288
3266	4	116610	0.118610554607585
3267	4	73516	0.901844536652789
3268	4	134298	0.104915420990437
3269	4	168271	0.298328915378079
3270	4	170396	0.683422887232155
3271	4	63603	0.749020943883806
3272	4	44919	0.358241418143734
3273	4	36678	0.0222497172653675
3274	4	94353	0.228971985867247
3275	4	78188	0.587513360194862
3276	4	152205	0.135450534056872
3277	4	156958	0.31676818151027
3278	4	168500	0.525572783779353
3279	4	103071	0.956817952450365
3280	4	49695	0.97264018165879
3281	4	161123	0.240004880120978
3282	4	166397	0.393766220426187
3283	4	16674	0.778359251329675
3284	4	78353	0.525396059965715
3285	4	34068	0.264715287368745
3286	4	149918	0.101155610056594
3287	4	94639	0.885693946620449
3288	4	68461	0.556443481938913
3289	4	116619	0.82224932545796
3290	4	38221	0.189352456247434
3291	4	52057	0.553273917175829
3292	4	86176	0.823371690232307
3293	4	68950	0.204762705601752
3294	4	49578	0.595767066348344
3295	4	46231	0.733532812912017
3296	4	83642	0.832797274226323
3297	4	171873	0.347916962811723
3298	4	96858	0.348519284045324
3299	4	26236	0.950501533458009
3300	4	139910	0.774995767977089
3301	4	96899	0.780011030612513
3302	4	142499	0.210970034589991
3303	4	46731	0.562448920216411
3304	4	79523	0.116436036070809
3305	4	66349	0.232752507785335
3306	4	125007	0.72439101501368
3307	4	38241	0.756657516816631
3308	4	158168	0.874619482085109
3309	4	115803	0.236295114969835
3310	4	6534	0.482915174681693
3311	4	69963	0.86189476842992
3312	4	41409	0.959487459622324
3313	4	41399	0.780637135962024
3314	4	96439	0.967983726412058
3315	4	33017	0.900070542935282
3316	4	95159	0.0162509062793106
3317	4	167518	0.972722467966378
3318	4	115453	0.193971887230873
3319	4	16417	0.184692172566429
3320	4	56917	0.979008412221447
3321	4	95405	0.213771087815985
3322	4	80566	0.694514601491392
3323	4	108693	0.663235480664298
3324	4	51942	0.743764920393005
3325	4	117577	0.182987561449409
3326	4	88376	0.640309505397454
3327	4	89927	0.802980481879786
3328	4	46850	0.226726091699675
3329	4	142586	0.379434321308509
3330	4	122465	0.289451481541619
3331	4	3611	0.53572312137112
3332	4	127229	0.0594682341907173
3333	4	120292	0.191168470075354
3334	4	49145	0.370873379521072
3335	4	118747	0.605776169337332
3336	4	145803	0.926404044497758
3337	4	150011	0.338226661086082
3338	4	37760	0.576079420279711
3339	4	112647	0.346237472957
3340	4	94459	0.964799769222736
3341	4	75845	0.888703411910683
3342	4	102093	0.757757066749036
3343	4	165312	0.896847643190995
3344	4	142543	0.929703678237274
3345	4	118812	0.680370363639668
3346	4	3443	0.473951355321333
3347	4	88628	0.767337413271889
3348	4	6586	0.0894576394930482
3349	4	99035	0.627006126567721
3350	4	62537	0.490445726085454
3351	4	174232	0.401171705219895
3352	4	96726	0.538041186286137
3353	4	168040	0.451561823952943
3354	4	139295	0.142545652575791
3355	4	23333	0.593305703019723
3356	4	70054	0.807591948192567
3357	4	117072	0.93613993562758
3358	4	91835	0.796564948512241
3359	4	129755	0.240705378586426
3360	4	2538	0.261749707395211
3361	4	72572	0.603915816871449
3362	4	16623	0.747100855922326
3363	4	170915	0.628302341094241
3364	4	108487	0.259142613736913
3365	4	81951	0.18130699172616
3366	4	111972	0.130265754414722
3367	4	159109	0.107299624942243
3368	4	115003	0.192258184542879
3369	4	156230	0.348075466230512
3370	4	136653	0.411854981211945
3371	4	20958	0.351211979985237
3372	4	45635	0.413434425601736
3373	4	61918	0.218837295891717
3374	4	58233	0.840066892327741
